Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Race,Year
0 days 02:17:57.154000,GAS,10,0 days 00:01:35.341000,47.0,4.0,,,0 days 00:00:30.735000,0 days 00:00:41.065000,0 days 00:00:23.541000,0 days 02:16:52.538000,0 days 02:17:33.603000,0 days 02:17:57.144000,230.0,255.0,279.0,290.0,False,SOFT,4.0,True,Alpine,0 days 02:16:21.813000,2024-03-02 16:20:04.244,1,18.0,False,,False,True,Bahrain,2024
0 days 02:19:32.565000,GAS,10,0 days 00:01:35.411000,48.0,4.0,,,0 days 00:00:30.776000,0 days 00:00:41.156000,0 days 00:00:23.479000,0 days 02:18:27.920000,0 days 02:19:09.076000,0 days 02:19:32.555000,232.0,255.0,278.0,,False,SOFT,5.0,True,Alpine,0 days 02:17:57.154000,2024-03-02 16:21:39.585,1,18.0,False,,False,True,Bahrain,2024
0 days 02:21:08.076000,GAS,10,0 days 00:01:35.511000,49.0,4.0,,,0 days 00:00:30.710000,0 days 00:00:41.288000,0 days 00:00:23.513000,0 days 02:20:03.265000,0 days 02:20:44.553000,0 days 02:21:08.066000,229.0,257.0,278.0,291.0,False,SOFT,6.0,True,Alpine,0 days 02:19:32.565000,2024-03-02 16:23:14.996,1,18.0,False,,False,True,Bahrain,2024
0 days 02:22:43.304000,GAS,10,0 days 00:01:35.228000,50.0,4.0,,,0 days 00:00:30.647000,0 days 00:00:41.016000,0 days 00:00:23.565000,0 days 02:21:38.713000,0 days 02:22:19.729000,0 days 02:22:43.294000,231.0,257.0,277.0,293.0,False,SOFT,7.0,True,Alpine,0 days 02:21:08.076000,2024-03-02 16:24:50.507,1,18.0,False,,False,True,Bahrain,2024
0 days 02:24:18.638000,GAS,10,0 days 00:01:35.334000,51.0,4.0,,,0 days 00:00:30.673000,0 days 00:00:41.111000,0 days 00:00:23.550000,0 days 02:23:13.967000,0 days 02:23:55.078000,0 days 02:24:18.628000,233.0,256.0,277.0,292.0,False,SOFT,8.0,True,Alpine,0 days 02:22:43.304000,2024-03-02 16:26:25.735,1,18.0,False,,False,True,Bahrain,2024
0 days 02:25:54.149000,GAS,10,0 days 00:01:35.511000,52.0,4.0,,,0 days 00:00:30.714000,0 days 00:00:41.158000,0 days 00:00:23.639000,0 days 02:24:49.342000,0 days 02:25:30.500000,0 days 02:25:54.139000,,256.0,278.0,291.0,False,SOFT,9.0,True,Alpine,0 days 02:24:18.638000,2024-03-02 16:28:01.069,1,18.0,False,,False,True,Bahrain,2024
0 days 02:27:29.538000,GAS,10,0 days 00:01:35.389000,53.0,4.0,,,0 days 00:00:30.600000,0 days 00:00:41.223000,0 days 00:00:23.566000,0 days 02:26:24.739000,0 days 02:27:05.962000,0 days 02:27:29.528000,234.0,257.0,278.0,294.0,False,SOFT,10.0,True,Alpine,0 days 02:25:54.149000,2024-03-02 16:29:36.580,1,18.0,False,,False,True,Bahrain,2024
0 days 02:29:05.391000,GAS,10,0 days 00:01:35.853000,54.0,4.0,,,0 days 00:00:30.833000,0 days 00:00:41.349000,0 days 00:00:23.671000,0 days 02:28:00.361000,0 days 02:28:41.710000,0 days 02:29:05.381000,,256.0,278.0,291.0,False,SOFT,11.0,True,Alpine,0 days 02:27:29.538000,2024-03-02 16:31:11.969,1,18.0,False,,False,True,Bahrain,2024
0 days 02:30:41.299000,GAS,10,0 days 00:01:35.908000,55.0,4.0,,,0 days 00:00:30.912000,0 days 00:00:41.329000,0 days 00:00:23.667000,0 days 02:29:36.293000,0 days 02:30:17.622000,0 days 02:30:41.289000,,257.0,278.0,293.0,False,SOFT,12.0,True,Alpine,0 days 02:29:05.391000,2024-03-02 16:32:47.822,1,18.0,True,TRACK LIMITS AT TURN 4 LAP 55 ,False,True,Bahrain,2024
0 days 02:32:17.385000,GAS,10,0 days 00:01:36.086000,56.0,4.0,,,0 days 00:00:30.888000,0 days 00:00:41.288000,0 days 00:00:23.910000,0 days 02:31:12.177000,0 days 02:31:53.465000,0 days 02:32:17.375000,,263.0,282.0,295.0,False,SOFT,13.0,True,Alpine,0 days 02:30:41.299000,2024-03-02 16:34:23.730,1,18.0,False,,False,True,Bahrain,2024
0 days 01:01:19.666000,VER,1,,1.0,1.0,,,,0 days 00:00:29.707000,0 days 00:00:29.830000,,0 days 01:00:49.948000,0 days 01:01:19.666000,284.0,294.0,290.0,298.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:59:43.836000,2024-03-09 17:03:59.056,1,1.0,False,,False,False,Saudi Arabia,2024
0 days 01:02:53.871000,VER,1,0 days 00:01:34.205000,2.0,1.0,,,0 days 00:00:34.720000,0 days 00:00:29.628000,0 days 00:00:29.857000,0 days 01:01:54.386000,0 days 01:02:24.014000,0 days 01:02:53.871000,,296.0,291.0,302.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:01:19.666000,2024-03-09 17:05:34.886,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:04:27.914000,VER,1,0 days 00:01:34.043000,3.0,1.0,,,0 days 00:00:34.530000,0 days 00:00:29.621000,0 days 00:00:29.892000,0 days 01:03:28.401000,0 days 01:03:58.022000,0 days 01:04:27.914000,285.0,296.0,292.0,302.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:02:53.871000,2024-03-09 17:07:09.091,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:06:01.668000,VER,1,0 days 00:01:33.754000,4.0,1.0,,,0 days 00:00:34.416000,0 days 00:00:29.541000,0 days 00:00:29.797000,0 days 01:05:02.330000,0 days 01:05:31.871000,0 days 01:06:01.668000,,298.0,292.0,303.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:04:27.914000,2024-03-09 17:08:43.134,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:07:35.623000,VER,1,0 days 00:01:33.955000,5.0,1.0,,,0 days 00:00:34.457000,0 days 00:00:29.590000,0 days 00:00:29.908000,0 days 01:06:36.125000,0 days 01:07:05.715000,0 days 01:07:35.623000,284.0,296.0,292.0,302.0,False,MEDIUM,5.0,True,Red Bull Racing,0 days 01:06:01.668000,2024-03-09 17:10:16.888,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:09:09.299000,VER,1,0 days 00:01:33.676000,6.0,1.0,,,0 days 00:00:34.355000,0 days 00:00:29.545000,0 days 00:00:29.776000,0 days 01:08:09.978000,0 days 01:08:39.523000,0 days 01:09:09.299000,286.0,297.0,291.0,303.0,True,MEDIUM,6.0,True,Red Bull Racing,0 days 01:07:35.623000,2024-03-09 17:11:50.843,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:11:12.218000,VER,1,0 days 00:02:02.919000,7.0,1.0,,0 days 01:11:11.053000,0 days 00:00:34.467000,0 days 00:00:41.316000,0 days 00:00:47.136000,0 days 01:09:43.766000,0 days 01:10:25.082000,0 days 01:11:12.218000,,123.0,,228.0,False,MEDIUM,7.0,True,Red Bull Racing,0 days 01:09:09.299000,2024-03-09 17:13:24.519,124,1.0,False,,False,False,Saudi Arabia,2024
0 days 01:14:21.396000,VER,1,,8.0,2.0,0 days 01:11:31.721000,,0 days 00:01:13.947000,0 days 00:00:57.475000,0 days 00:00:57.661000,0 days 01:12:26.260000,0 days 01:13:23.755000,0 days 01:14:21.399000,158.0,96.0,229.0,130.0,False,HARD,1.0,True,Red Bull Racing,0 days 01:11:12.218000,2024-03-09 17:15:27.438,4,2.0,False,,False,False,Saudi Arabia,2024
0 days 01:17:02.285000,VER,1,,9.0,2.0,,,0 days 00:00:56.642000,0 days 00:00:49.042000,0 days 00:00:55.311000,0 days 01:15:18.035000,0 days 01:16:07.100000,0 days 01:17:02.504000,183.0,131.0,276.0,141.0,False,HARD,2.0,True,Red Bull Racing,0 days 01:14:21.396000,2024-03-09 17:18:36.616,41,2.0,False,,False,False,Saudi Arabia,2024
0 days 01:18:37.309000,VER,1,0 days 00:01:35.024000,10.0,2.0,,,0 days 00:00:35.648000,0 days 00:00:29.514000,0 days 00:00:29.862000,0 days 01:17:37.933000,0 days 01:18:07.447000,0 days 01:18:37.309000,286.0,311.0,293.0,303.0,False,HARD,3.0,True,Red Bull Racing,0 days 01:17:02.285000,2024-03-09 17:21:17.505,1,2.0,False,,False,True,Saudi Arabia,2024
0 days 01:20:10.919000,VER,1,0 days 00:01:33.610000,11.0,2.0,,,0 days 00:00:34.555000,0 days 00:00:29.427000,0 days 00:00:29.628000,0 days 01:19:11.864000,0 days 01:19:41.291000,0 days 01:20:10.919000,287.0,299.0,305.0,304.0,True,HARD,4.0,True,Red Bull Racing,0 days 01:18:37.309000,2024-03-09 17:22:52.529,1,2.0,False,,False,True,Saudi Arabia,2024
0 days 01:21:44.240000,VER,1,0 days 00:01:33.321000,12.0,2.0,,,0 days 00:00:34.391000,0 days 00:00:29.239000,0 days 00:00:29.691000,0 days 01:20:45.310000,0 days 01:21:14.549000,0 days 01:21:44.240000,288.0,318.0,306.0,328.0,True,HARD,5.0,True,Red Bull Racing,0 days 01:20:10.919000,2024-03-09 17:24:26.139,1,2.0,False,,False,True,Saudi Arabia,2024
0 days 01:23:17.384000,VER,1,0 days 00:01:33.144000,13.0,2.0,,,0 days 00:00:34.096000,0 days 00:00:29.411000,0 days 00:00:29.637000,0 days 01:22:18.336000,0 days 01:22:47.747000,0 days 01:23:17.384000,286.0,298.0,292.0,302.0,True,HARD,6.0,True,Red Bull Racing,0 days 01:21:44.240000,2024-03-09 17:25:59.460,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:24:50.578000,VER,1,0 days 00:01:33.194000,14.0,2.0,,,0 days 00:00:34.303000,0 days 00:00:29.274000,0 days 00:00:29.617000,0 days 01:23:51.687000,0 days 01:24:20.961000,0 days 01:24:50.578000,284.0,298.0,292.0,304.0,False,HARD,7.0,True,Red Bull Racing,0 days 01:23:17.384000,2024-03-09 17:27:32.604,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:26:24.090000,VER,1,0 days 00:01:33.512000,15.0,2.0,,,0 days 00:00:34.320000,0 days 00:00:29.438000,0 days 00:00:29.754000,0 days 01:25:24.898000,0 days 01:25:54.336000,0 days 01:26:24.090000,,293.0,292.0,298.0,False,HARD,8.0,True,Red Bull Racing,0 days 01:24:50.578000,2024-03-09 17:29:05.798,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:27:57.282000,VER,1,0 days 00:01:33.192000,16.0,2.0,,,0 days 00:00:34.239000,0 days 00:00:29.383000,0 days 00:00:29.570000,0 days 01:26:58.329000,0 days 01:27:27.712000,0 days 01:27:57.282000,287.0,297.0,292.0,302.0,False,HARD,9.0,True,Red Bull Racing,0 days 01:26:24.090000,2024-03-09 17:30:39.310,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:29:30.341000,VER,1,0 days 00:01:33.059000,17.0,2.0,,,0 days 00:00:34.134000,0 days 00:00:29.333000,0 days 00:00:29.592000,0 days 01:28:31.416000,0 days 01:29:00.749000,0 days 01:29:30.341000,288.0,298.0,292.0,304.0,True,HARD,10.0,True,Red Bull Racing,0 days 01:27:57.282000,2024-03-09 17:32:12.502,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:31:03.480000,VER,1,0 days 00:01:33.139000,18.0,2.0,,,0 days 00:00:34.172000,0 days 00:00:29.330000,0 days 00:00:29.637000,0 days 01:30:04.513000,0 days 01:30:33.843000,0 days 01:31:03.480000,,299.0,293.0,303.0,False,HARD,11.0,True,Red Bull Racing,0 days 01:29:30.341000,2024-03-09 17:33:45.561,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:32:36.615000,VER,1,0 days 00:01:33.135000,19.0,2.0,,,0 days 00:00:34.172000,0 days 00:00:29.375000,0 days 00:00:29.588000,,0 days 01:32:07.027000,0 days 01:32:36.615000,289.0,298.0,292.0,302.0,False,HARD,12.0,True,Red Bull Racing,0 days 01:31:03.480000,2024-03-09 17:35:18.700,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:34:09.681000,VER,1,0 days 00:01:33.066000,20.0,2.0,,,0 days 00:00:34.155000,0 days 00:00:29.384000,0 days 00:00:29.527000,0 days 01:33:10.770000,0 days 01:33:40.154000,0 days 01:34:09.681000,,298.0,293.0,304.0,False,HARD,13.0,True,Red Bull Racing,0 days 01:32:36.615000,2024-03-09 17:36:51.835,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:35:42.614000,VER,1,0 days 00:01:32.933000,21.0,2.0,,,0 days 00:00:34.129000,0 days 00:00:29.281000,0 days 00:00:29.523000,0 days 01:34:43.810000,0 days 01:35:13.091000,0 days 01:35:42.614000,288.0,299.0,293.0,304.0,True,HARD,14.0,True,Red Bull Racing,0 days 01:34:09.681000,2024-03-09 17:38:24.901,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:37:15.594000,VER,1,0 days 00:01:32.980000,22.0,2.0,,,0 days 00:00:34.195000,0 days 00:00:29.241000,0 days 00:00:29.544000,0 days 01:36:16.809000,0 days 01:36:46.050000,0 days 01:37:15.594000,,298.0,293.0,303.0,False,HARD,15.0,True,Red Bull Racing,0 days 01:35:42.614000,2024-03-09 17:39:57.834,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:38:48.386000,VER,1,0 days 00:01:32.792000,23.0,2.0,,,0 days 00:00:34.024000,0 days 00:00:29.214000,0 days 00:00:29.554000,0 days 01:37:49.618000,0 days 01:38:18.832000,0 days 01:38:48.386000,290.0,298.0,293.0,303.0,True,HARD,16.0,True,Red Bull Racing,0 days 01:37:15.594000,2024-03-09 17:41:30.814,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:40:21.069000,VER,1,0 days 00:01:32.683000,24.0,2.0,,,0 days 00:00:33.956000,0 days 00:00:29.191000,0 days 00:00:29.536000,0 days 01:39:22.342000,0 days 01:39:51.533000,0 days 01:40:21.069000,289.0,299.0,292.0,304.0,True,HARD,17.0,True,Red Bull Racing,0 days 01:38:48.386000,2024-03-09 17:43:03.606,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:41:53.854000,VER,1,0 days 00:01:32.785000,25.0,2.0,,,0 days 00:00:34.120000,0 days 00:00:29.170000,0 days 00:00:29.495000,0 days 01:40:55.189000,0 days 01:41:24.359000,0 days 01:41:53.854000,,299.0,293.0,305.0,False,HARD,18.0,True,Red Bull Racing,0 days 01:40:21.069000,2024-03-09 17:44:36.289,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:43:26.415000,VER,1,0 days 00:01:32.561000,26.0,2.0,,,0 days 00:00:33.949000,0 days 00:00:29.144000,0 days 00:00:29.468000,0 days 01:42:27.803000,0 days 01:42:56.947000,0 days 01:43:26.415000,290.0,300.0,294.0,306.0,True,HARD,19.0,True,Red Bull Racing,0 days 01:41:53.854000,2024-03-09 17:46:09.074,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:44:59.137000,VER,1,0 days 00:01:32.722000,27.0,2.0,,,0 days 00:00:34.033000,0 days 00:00:29.197000,0 days 00:00:29.492000,0 days 01:44:00.448000,0 days 01:44:29.645000,0 days 01:44:59.137000,289.0,299.0,293.0,305.0,False,HARD,20.0,True,Red Bull Racing,0 days 01:43:26.415000,2024-03-09 17:47:41.635,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:46:31.811000,VER,1,0 days 00:01:32.674000,28.0,2.0,,,0 days 00:00:33.962000,0 days 00:00:29.194000,0 days 00:00:29.518000,0 days 01:45:33.099000,0 days 01:46:02.293000,0 days 01:46:31.811000,290.0,300.0,293.0,306.0,False,HARD,21.0,True,Red Bull Racing,0 days 01:44:59.137000,2024-03-09 17:49:14.357,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:48:04.563000,VER,1,0 days 00:01:32.752000,29.0,2.0,,,0 days 00:00:33.939000,0 days 00:00:29.126000,0 days 00:00:29.687000,0 days 01:47:05.750000,0 days 01:47:34.876000,0 days 01:48:04.563000,,300.0,293.0,304.0,False,HARD,22.0,True,Red Bull Racing,0 days 01:46:31.811000,2024-03-09 17:50:47.031,1,1.0,True,TRACK LIMITS AT TURN 23 LAP 29 ,False,True,Saudi Arabia,2024
0 days 01:49:37.164000,VER,1,0 days 00:01:32.601000,30.0,2.0,,,0 days 00:00:33.902000,0 days 00:00:29.221000,0 days 00:00:29.478000,0 days 01:48:38.465000,0 days 01:49:07.686000,0 days 01:49:37.164000,,300.0,294.0,306.0,False,HARD,23.0,True,Red Bull Racing,0 days 01:48:04.563000,2024-03-09 17:52:19.783,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:51:09.618000,VER,1,0 days 00:01:32.454000,31.0,2.0,,,0 days 00:00:33.899000,0 days 00:00:29.138000,0 days 00:00:29.417000,0 days 01:50:11.063000,0 days 01:50:40.201000,0 days 01:51:09.618000,,300.0,295.0,305.0,True,HARD,24.0,True,Red Bull Racing,0 days 01:49:37.164000,2024-03-09 17:53:52.384,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:52:42.163000,VER,1,0 days 00:01:32.545000,32.0,2.0,,,0 days 00:00:33.990000,0 days 00:00:29.125000,0 days 00:00:29.430000,0 days 01:51:43.608000,0 days 01:52:12.733000,0 days 01:52:42.163000,291.0,303.0,294.0,306.0,False,HARD,25.0,True,Red Bull Racing,0 days 01:51:09.618000,2024-03-09 17:55:24.838,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:54:14.472000,VER,1,0 days 00:01:32.309000,33.0,2.0,,,0 days 00:00:33.856000,0 days 00:00:29.071000,0 days 00:00:29.382000,0 days 01:53:16.019000,0 days 01:53:45.090000,0 days 01:54:14.472000,,301.0,295.0,305.0,True,HARD,26.0,True,Red Bull Racing,0 days 01:52:42.163000,2024-03-09 17:56:57.383,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:55:47.030000,VER,1,0 days 00:01:32.558000,34.0,2.0,,,0 days 00:00:33.918000,0 days 00:00:29.188000,0 days 00:00:29.452000,0 days 01:54:48.390000,0 days 01:55:17.578000,0 days 01:55:47.030000,,303.0,295.0,307.0,False,HARD,27.0,True,Red Bull Racing,0 days 01:54:14.472000,2024-03-09 17:58:29.692,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:57:19.566000,VER,1,0 days 00:01:32.536000,35.0,2.0,,,0 days 00:00:34,0 days 00:00:29.147000,0 days 00:00:29.389000,0 days 01:56:21.030000,0 days 01:56:50.177000,0 days 01:57:19.566000,,305.0,296.0,308.0,False,HARD,28.0,True,Red Bull Racing,0 days 01:55:47.030000,2024-03-09 18:00:02.250,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:58:51.979000,VER,1,0 days 00:01:32.413000,36.0,2.0,,,0 days 00:00:33.965000,0 days 00:00:29.074000,0 days 00:00:29.374000,0 days 01:57:53.531000,0 days 01:58:22.605000,0 days 01:58:51.979000,292.0,302.0,296.0,307.0,False,HARD,29.0,True,Red Bull Racing,0 days 01:57:19.566000,2024-03-09 18:01:34.786,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 02:00:24.391000,VER,1,0 days 00:01:32.412000,37.0,2.0,,,0 days 00:00:33.887000,0 days 00:00:29.026000,0 days 00:00:29.499000,0 days 01:59:25.866000,0 days 01:59:54.892000,0 days 02:00:24.391000,291.0,303.0,295.0,307.0,False,HARD,30.0,True,Red Bull Racing,0 days 01:58:51.979000,2024-03-09 18:03:07.199,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 02:01:56.687000,VER,1,0 days 00:01:32.296000,38.0,2.0,,,0 days 00:00:33.875000,0 days 00:00:29.067000,0 days 00:00:29.354000,0 days 02:00:58.266000,0 days 02:01:27.333000,0 days 02:01:56.687000,292.0,303.0,296.0,308.0,True,HARD,31.0,True,Red Bull Racing,0 days 02:00:24.391000,2024-03-09 18:04:39.611,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 02:03:28.682000,VER,1,0 days 00:01:31.995000,39.0,2.0,,,0 days 00:00:33.743000,0 days 00:00:28.987000,0 days 00:00:29.265000,0 days 02:02:30.430000,0 days 02:02:59.417000,0 days 02:03:28.682000,293.0,304.0,296.0,307.0,True,HARD,32.0,True,Red Bull Racing,0 days 02:01:56.687000,2024-03-09 18:06:11.907,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 02:05:01.237000,VER,1,0 days 00:01:32.555000,40.0,2.0,,,0 days 00:00:34.039000,0 days 00:00:29.096000,0 days 00:00:29.420000,0 days 02:04:02.721000,0 days 02:04:31.817000,0 days 02:05:01.237000,291.0,304.0,295.0,308.0,False,HARD,33.0,True,Red Bull Racing,0 days 02:03:28.682000,2024-03-09 18:07:43.902,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 02:06:33.728000,VER,1,0 days 00:01:32.491000,41.0,2.0,,,0 days 00:00:34.119000,0 days 00:00:29.046000,0 days 00:00:29.326000,0 days 02:05:35.356000,0 days 02:06:04.402000,0 days 02:06:33.728000,292.0,306.0,297.0,309.0,False,HARD,34.0,True,Red Bull Racing,0 days 02:05:01.237000,2024-03-09 18:09:16.457,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 02:08:06.741000,VER,1,0 days 00:01:33.013000,42.0,2.0,,,0 days 00:00:34.337000,0 days 00:00:29.205000,0 days 00:00:29.471000,0 days 02:07:08.065000,0 days 02:07:37.270000,0 days 02:08:06.741000,290.0,306.0,298.0,308.0,False,HARD,35.0,True,Red Bull Racing,0 days 02:06:33.728000,2024-03-09 18:10:48.948,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 02:09:39.864000,VER,1,0 days 00:01:33.123000,43.0,2.0,,,0 days 00:00:34.553000,0 days 00:00:29.211000,0 days 00:00:29.359000,0 days 02:08:41.294000,0 days 02:09:10.505000,0 days 02:09:39.864000,289.0,306.0,298.0,309.0,False,HARD,36.0,True,Red Bull Racing,0 days 02:08:06.741000,2024-03-09 18:12:21.961,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 02:11:12.241000,VER,1,0 days 00:01:32.377000,44.0,2.0,,,0 days 00:00:33.996000,0 days 00:00:29.009000,0 days 00:00:29.372000,0 days 02:10:13.860000,0 days 02:10:42.869000,0 days 02:11:12.241000,292.0,310.0,298.0,311.0,False,HARD,37.0,True,Red Bull Racing,0 days 02:09:39.864000,2024-03-09 18:13:55.084,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 02:12:45.251000,VER,1,0 days 00:01:33.010000,45.0,2.0,,,0 days 00:00:34.348000,0 days 00:00:29.199000,0 days 00:00:29.463000,0 days 02:11:46.589000,0 days 02:12:15.788000,0 days 02:12:45.251000,289.0,321.0,298.0,309.0,False,HARD,38.0,True,Red Bull Racing,0 days 02:11:12.241000,2024-03-09 18:15:27.461,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 02:14:18.140000,VER,1,0 days 00:01:32.889000,46.0,2.0,,,0 days 00:00:34.168000,0 days 00:00:29.292000,0 days 00:00:29.429000,0 days 02:13:19.419000,0 days 02:13:48.711000,0 days 02:14:18.140000,292.0,307.0,299.0,311.0,False,HARD,39.0,True,Red Bull Racing,0 days 02:12:45.251000,2024-03-09 18:17:00.471,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 02:15:50.924000,VER,1,0 days 00:01:32.784000,47.0,2.0,,,0 days 00:00:34.402000,0 days 00:00:29.034000,0 days 00:00:29.348000,0 days 02:14:52.542000,0 days 02:15:21.576000,0 days 02:15:50.924000,290.0,304.0,297.0,309.0,False,HARD,40.0,True,Red Bull Racing,0 days 02:14:18.140000,2024-03-09 18:18:33.360,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 02:17:23.487000,VER,1,0 days 00:01:32.563000,48.0,2.0,,,0 days 00:00:34.127000,0 days 00:00:29.104000,0 days 00:00:29.332000,0 days 02:16:25.051000,0 days 02:16:54.155000,0 days 02:17:23.487000,292.0,305.0,296.0,310.0,False,HARD,41.0,True,Red Bull Racing,0 days 02:15:50.924000,2024-03-09 18:20:06.144,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 02:18:55.650000,VER,1,0 days 00:01:32.163000,49.0,2.0,,,0 days 00:00:33.841000,0 days 00:00:29.093000,0 days 00:00:29.229000,0 days 02:17:57.328000,0 days 02:18:26.421000,0 days 02:18:55.650000,293.0,303.0,296.0,309.0,False,HARD,42.0,True,Red Bull Racing,0 days 02:17:23.487000,2024-03-09 18:21:38.707,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 02:20:27.423000,VER,1,0 days 00:01:31.773000,50.0,2.0,,,0 days 00:00:33.781000,0 days 00:00:28.864000,0 days 00:00:29.128000,0 days 02:19:29.431000,0 days 02:19:58.295000,0 days 02:20:27.423000,,315.0,292.0,309.0,True,HARD,43.0,True,Red Bull Racing,0 days 02:18:55.650000,2024-03-09 18:23:10.870,1,1.0,False,,False,True,Saudi Arabia,2024
0 days 01:01:45.752000,GAS,10,,1.0,1.0,,0 days 01:01:44.496000,,0 days 00:00:36.134000,0 days 00:00:40.034000,,0 days 01:01:05.736000,0 days 01:01:45.752000,221.0,213.0,,224.0,False,MEDIUM,1.0,True,Alpine,0 days 00:59:43.836000,2024-03-09 17:03:59.056,1,20.0,False,,False,False,Saudi Arabia,2024
0 days 01:01:21.386000,PER,11,,1.0,1.0,,,,0 days 00:00:29.831000,0 days 00:00:29.801000,,0 days 01:00:51.736000,0 days 01:01:21.492000,286.0,313.0,294.0,306.0,False,MEDIUM,1.0,True,Red Bull Racing,0 days 00:59:43.836000,2024-03-09 17:03:59.056,1,3.0,False,,False,False,Saudi Arabia,2024
0 days 01:02:55.901000,PER,11,0 days 00:01:34.515000,2.0,1.0,,,0 days 00:00:35.070000,0 days 00:00:29.781000,0 days 00:00:29.664000,0 days 01:01:56.456000,0 days 01:02:26.237000,0 days 01:02:55.901000,285.0,303.0,304.0,309.0,True,MEDIUM,2.0,True,Red Bull Racing,0 days 01:01:21.386000,2024-03-09 17:05:36.606,1,3.0,False,,False,True,Saudi Arabia,2024
0 days 01:04:29.956000,PER,11,0 days 00:01:34.055000,3.0,1.0,,,0 days 00:00:34.799000,0 days 00:00:29.603000,0 days 00:00:29.653000,0 days 01:03:30.700000,0 days 01:04:00.303000,0 days 01:04:29.956000,286.0,318.0,306.0,324.0,True,MEDIUM,3.0,True,Red Bull Racing,0 days 01:02:55.901000,2024-03-09 17:07:11.121,1,3.0,False,,False,True,Saudi Arabia,2024
0 days 01:06:04.002000,PER,11,0 days 00:01:34.046000,4.0,1.0,,,0 days 00:00:34.751000,0 days 00:00:29.570000,0 days 00:00:29.725000,0 days 01:05:04.707000,0 days 01:05:34.277000,0 days 01:06:04.002000,,302.0,294.0,306.0,True,MEDIUM,4.0,True,Red Bull Racing,0 days 01:04:29.956000,2024-03-09 17:08:45.176,1,2.0,False,,False,True,Saudi Arabia,2024
